Domain,QID,Tone,Average Accuracy (%),Runs Counted
moral_disputes,137,Rude,100.0,3
moral_disputes,137,Very Rude,100.0,3
moral_disputes,138,Very Friendly,100.0,3
moral_disputes,138,Friendly,100.0,3
moral_disputes,138,Neutral,100.0,3
moral_disputes,138,Rude,100.0,3
moral_disputes,138,Very Rude,100.0,3
moral_disputes,139,Very Friendly,100.0,3
moral_disputes,139,Friendly,100.0,3
moral_disputes,139,Neutral,100.0,3
moral_disputes,139,Rude,100.0,3
moral_disputes,139,Very Rude,100.0,3
moral_disputes,140,Very Friendly,100.0,3
moral_disputes,140,Friendly,100.0,3
moral_disputes,140,Neutral,100.0,3
moral_disputes,140,Rude,100.0,3
moral_disputes,140,Very Rude,100.0,3
moral_disputes,141,Very Friendly,100.0,3
moral_disputes,141,Friendly,100.0,3
moral_disputes,141,Neutral,100.0,3
moral_disputes,141,Rude,100.0,3
moral_disputes,141,Very Rude,100.0,3
moral_disputes,142,Very Friendly,100.0,3
moral_disputes,142,Friendly,100.0,3
moral_disputes,142,Neutral,100.0,3
moral_disputes,142,Rude,100.0,3
moral_disputes,142,Very Rude,100.0,3
moral_disputes,143,Very Friendly,100.0,3
moral_disputes,143,Friendly,100.0,3
moral_disputes,143,Neutral,100.0,3
moral_disputes,143,Rude,100.0,3
moral_disputes,143,Very Rude,100.0,3
moral_disputes,144,Very Friendly,0.0,3
moral_disputes,144,Friendly,0.0,3
moral_disputes,144,Neutral,0.0,3
moral_disputes,144,Rude,100.0,3
moral_disputes,144,Very Rude,0.0,3
moral_disputes,145,Very Friendly,100.0,3
moral_disputes,145,Friendly,100.0,3
moral_disputes,145,Neutral,100.0,3
moral_disputes,145,Rude,100.0,3
moral_disputes,145,Very Rude,100.0,3
moral_disputes,146,Very Friendly,100.0,3
moral_disputes,146,Friendly,100.0,3
moral_disputes,146,Neutral,100.0,3
moral_disputes,146,Rude,0.0,3
moral_disputes,146,Very Rude,66.67,3
moral_disputes,147,Very Friendly,100.0,3
moral_disputes,147,Friendly,100.0,3
moral_disputes,147,Neutral,100.0,3
moral_disputes,147,Rude,100.0,3
moral_disputes,147,Very Rude,100.0,3
moral_disputes,148,Very Friendly,0.0,3
moral_disputes,148,Friendly,0.0,3
moral_disputes,148,Neutral,0.0,3
moral_disputes,148,Rude,0.0,3
moral_disputes,148,Very Rude,0.0,3
moral_disputes,149,Very Friendly,100.0,3
moral_disputes,149,Friendly,100.0,3
moral_disputes,149,Neutral,100.0,3
moral_disputes,149,Rude,100.0,3
moral_disputes,149,Very Rude,100.0,3
moral_disputes,150,Very Friendly,100.0,3
moral_disputes,150,Friendly,100.0,3
moral_disputes,150,Neutral,100.0,3
moral_disputes,150,Rude,100.0,3
moral_disputes,150,Very Rude,100.0,3
moral_disputes,151,Very Friendly,100.0,3
moral_disputes,151,Friendly,33.33,3
moral_disputes,151,Neutral,66.67,3
moral_disputes,151,Rude,66.67,3
moral_disputes,151,Very Rude,100.0,3
moral_disputes,152,Very Friendly,0.0,3
moral_disputes,152,Friendly,0.0,3
moral_disputes,152,Neutral,0.0,3
moral_disputes,152,Rude,0.0,3
moral_disputes,152,Very Rude,0.0,3
moral_disputes,153,Very Friendly,0.0,3
moral_disputes,153,Friendly,0.0,3
moral_disputes,153,Neutral,0.0,3
moral_disputes,153,Rude,0.0,3
moral_disputes,153,Very Rude,0.0,3
moral_disputes,154,Very Friendly,100.0,3
moral_disputes,154,Friendly,100.0,3
moral_disputes,154,Neutral,100.0,3
moral_disputes,154,Rude,100.0,3
moral_disputes,154,Very Rude,100.0,3
moral_disputes,155,Very Friendly,100.0,3
moral_disputes,155,Friendly,100.0,3
moral_disputes,155,Neutral,100.0,3
moral_disputes,155,Rude,100.0,3
moral_disputes,155,Very Rude,100.0,3
moral_disputes,156,Very Friendly,100.0,3
moral_disputes,156,Friendly,100.0,3
moral_disputes,156,Neutral,100.0,3
moral_disputes,156,Rude,100.0,3
moral_disputes,156,Very Rude,100.0,3
moral_disputes,157,Very Friendly,100.0,3
moral_disputes,157,Friendly,100.0,3
moral_disputes,157,Neutral,100.0,3
moral_disputes,157,Rude,100.0,3
moral_disputes,157,Very Rude,100.0,3
moral_disputes,158,Very Friendly,100.0,3
moral_disputes,158,Friendly,100.0,3
moral_disputes,158,Neutral,100.0,3
moral_disputes,158,Rude,100.0,3
moral_disputes,158,Very Rude,100.0,3
moral_disputes,159,Very Friendly,100.0,3
moral_disputes,159,Friendly,100.0,3
moral_disputes,159,Neutral,100.0,3
moral_disputes,159,Rude,100.0,3
moral_disputes,159,Very Rude,100.0,3
moral_disputes,160,Very Friendly,100.0,3
moral_disputes,160,Friendly,100.0,3
moral_disputes,160,Neutral,100.0,3
moral_disputes,160,Rude,100.0,3
moral_disputes,160,Very Rude,100.0,3
moral_disputes,161,Very Friendly,100.0,3
moral_disputes,161,Friendly,100.0,3
moral_disputes,161,Neutral,100.0,3
moral_disputes,161,Rude,100.0,3
moral_disputes,161,Very Rude,100.0,3
moral_disputes,162,Very Friendly,100.0,3
moral_disputes,162,Friendly,100.0,3
moral_disputes,162,Neutral,100.0,3
moral_disputes,162,Rude,100.0,3
moral_disputes,162,Very Rude,100.0,3
moral_disputes,163,Very Friendly,100.0,3
moral_disputes,163,Friendly,100.0,3
moral_disputes,163,Neutral,100.0,3
moral_disputes,163,Rude,100.0,3
moral_disputes,163,Very Rude,100.0,3
moral_disputes,164,Very Friendly,100.0,3
moral_disputes,164,Friendly,100.0,3
moral_disputes,164,Neutral,100.0,3
moral_disputes,164,Rude,100.0,3
moral_disputes,164,Very Rude,100.0,3
moral_disputes,165,Very Friendly,0.0,3
moral_disputes,165,Friendly,0.0,3
moral_disputes,165,Neutral,0.0,3
moral_disputes,165,Rude,0.0,3
moral_disputes,165,Very Rude,0.0,3
moral_disputes,166,Very Friendly,100.0,3
moral_disputes,166,Friendly,100.0,3
moral_disputes,166,Neutral,100.0,3
moral_disputes,166,Rude,100.0,3
moral_disputes,166,Very Rude,100.0,3
moral_disputes,167,Very Friendly,100.0,3
moral_disputes,167,Friendly,100.0,3
moral_disputes,167,Neutral,100.0,3
moral_disputes,167,Rude,100.0,3
moral_disputes,167,Very Rude,100.0,3
moral_disputes,168,Very Friendly,100.0,3
moral_disputes,168,Friendly,100.0,3
moral_disputes,168,Neutral,100.0,3
moral_disputes,168,Rude,100.0,3
moral_disputes,168,Very Rude,100.0,3
moral_disputes,169,Very Friendly,0.0,3
moral_disputes,169,Friendly,0.0,3
moral_disputes,169,Neutral,0.0,3
moral_disputes,169,Rude,0.0,3
moral_disputes,169,Very Rude,0.0,3
moral_disputes,170,Very Friendly,100.0,3
moral_disputes,170,Friendly,100.0,3
moral_disputes,170,Neutral,100.0,3
moral_disputes,170,Rude,100.0,3
moral_disputes,170,Very Rude,100.0,3
moral_disputes,171,Very Friendly,100.0,3
moral_disputes,171,Friendly,100.0,3
moral_disputes,171,Neutral,100.0,3
moral_disputes,171,Rude,100.0,3
moral_disputes,171,Very Rude,100.0,3
moral_disputes,172,Very Friendly,100.0,3
moral_disputes,172,Friendly,100.0,3
moral_disputes,172,Neutral,100.0,3
moral_disputes,172,Rude,100.0,3
moral_disputes,172,Very Rude,100.0,3
moral_disputes,173,Very Friendly,0.0,3
moral_disputes,173,Friendly,0.0,3
moral_disputes,173,Neutral,0.0,3
moral_disputes,173,Rude,0.0,3
moral_disputes,173,Very Rude,0.0,3
moral_disputes,174,Very Friendly,100.0,3
moral_disputes,174,Friendly,100.0,3
moral_disputes,174,Neutral,100.0,3
moral_disputes,174,Rude,100.0,3
moral_disputes,174,Very Rude,100.0,3
moral_disputes,175,Very Friendly,100.0,3
moral_disputes,175,Friendly,100.0,3
moral_disputes,175,Neutral,100.0,3
moral_disputes,175,Rude,100.0,3
moral_disputes,175,Very Rude,100.0,3
moral_disputes,176,Very Friendly,0.0,3
moral_disputes,176,Friendly,0.0,3
moral_disputes,176,Neutral,0.0,3
moral_disputes,176,Rude,0.0,3
moral_disputes,176,Very Rude,0.0,3
moral_disputes,177,Very Friendly,100.0,3
moral_disputes,177,Friendly,0.0,3
moral_disputes,177,Neutral,100.0,3
moral_disputes,177,Rude,100.0,3
moral_disputes,177,Very Rude,100.0,3
moral_disputes,178,Very Friendly,100.0,3
moral_disputes,178,Friendly,100.0,3
moral_disputes,178,Neutral,100.0,3
moral_disputes,178,Rude,100.0,3
moral_disputes,178,Very Rude,100.0,3
moral_disputes,179,Very Friendly,100.0,3
moral_disputes,179,Friendly,100.0,3
moral_disputes,179,Neutral,66.67,3
moral_disputes,179,Rude,0.0,3
moral_disputes,179,Very Rude,100.0,3
moral_disputes,180,Very Friendly,100.0,3
moral_disputes,180,Friendly,100.0,3
moral_disputes,180,Neutral,100.0,3
moral_disputes,180,Rude,100.0,3
moral_disputes,180,Very Rude,100.0,3
moral_disputes,181,Very Friendly,0.0,3
moral_disputes,181,Friendly,0.0,3
moral_disputes,181,Neutral,0.0,3
moral_disputes,181,Rude,0.0,3
moral_disputes,181,Very Rude,0.0,3
moral_disputes,182,Very Friendly,100.0,3
moral_disputes,182,Friendly,100.0,3
moral_disputes,182,Neutral,100.0,3
moral_disputes,182,Rude,100.0,3
moral_disputes,182,Very Rude,100.0,3
moral_disputes,183,Very Friendly,100.0,3
moral_disputes,183,Friendly,100.0,3
moral_disputes,183,Neutral,100.0,3
moral_disputes,183,Rude,100.0,3
moral_disputes,183,Very Rude,100.0,3
moral_disputes,184,Very Friendly,100.0,3
moral_disputes,184,Friendly,100.0,3
moral_disputes,184,Neutral,100.0,3
moral_disputes,184,Rude,100.0,3
moral_disputes,184,Very Rude,100.0,3
moral_disputes,185,Very Friendly,100.0,3
moral_disputes,185,Friendly,100.0,3
moral_disputes,185,Neutral,100.0,3
moral_disputes,185,Rude,100.0,3
moral_disputes,185,Very Rude,100.0,3
moral_disputes,186,Very Friendly,100.0,3
moral_disputes,186,Friendly,100.0,3
moral_disputes,186,Neutral,100.0,3
moral_disputes,186,Rude,100.0,3
moral_disputes,186,Very Rude,100.0,3
moral_disputes,187,Very Friendly,100.0,3
moral_disputes,187,Friendly,100.0,3
moral_disputes,187,Neutral,100.0,3
moral_disputes,187,Rude,100.0,3
moral_disputes,187,Very Rude,100.0,3
moral_disputes,188,Very Friendly,100.0,3
moral_disputes,188,Friendly,100.0,3
moral_disputes,188,Neutral,100.0,3
moral_disputes,188,Rude,100.0,3
moral_disputes,188,Very Rude,100.0,3
moral_disputes,189,Very Friendly,100.0,3
moral_disputes,189,Friendly,100.0,3
moral_disputes,189,Neutral,100.0,3
moral_disputes,189,Rude,100.0,3
moral_disputes,189,Very Rude,100.0,3
moral_disputes,190,Very Friendly,100.0,3
moral_disputes,190,Friendly,100.0,3
moral_disputes,190,Neutral,100.0,3
moral_disputes,190,Rude,100.0,3
moral_disputes,190,Very Rude,100.0,3
moral_disputes,191,Very Friendly,100.0,3
moral_disputes,191,Friendly,100.0,3
moral_disputes,191,Neutral,100.0,3
moral_disputes,191,Rude,100.0,3
moral_disputes,191,Very Rude,100.0,3
moral_disputes,192,Very Friendly,100.0,3
moral_disputes,192,Friendly,100.0,3
moral_disputes,192,Neutral,100.0,3
moral_disputes,192,Rude,100.0,3
moral_disputes,192,Very Rude,100.0,3
moral_disputes,193,Very Friendly,100.0,3
moral_disputes,193,Friendly,100.0,3
moral_disputes,193,Neutral,100.0,3
moral_disputes,193,Rude,100.0,3
moral_disputes,193,Very Rude,100.0,3
moral_disputes,194,Very Friendly,0.0,3
moral_disputes,194,Friendly,0.0,3
moral_disputes,194,Neutral,0.0,3
moral_disputes,194,Rude,0.0,3
moral_disputes,194,Very Rude,0.0,3
moral_disputes,195,Very Friendly,100.0,3
moral_disputes,195,Friendly,100.0,3
moral_disputes,195,Neutral,100.0,3
moral_disputes,195,Rude,100.0,3
moral_disputes,195,Very Rude,100.0,3
moral_disputes,196,Very Friendly,100.0,3
moral_disputes,196,Friendly,100.0,3
moral_disputes,196,Neutral,100.0,3
moral_disputes,196,Rude,100.0,3
moral_disputes,196,Very Rude,100.0,3
moral_disputes,197,Very Friendly,100.0,3
moral_disputes,197,Friendly,100.0,3
moral_disputes,197,Neutral,100.0,3
moral_disputes,197,Rude,100.0,3
moral_disputes,197,Very Rude,100.0,3
moral_disputes,198,Very Friendly,100.0,3
moral_disputes,198,Friendly,100.0,3
moral_disputes,198,Neutral,100.0,3
moral_disputes,198,Rude,100.0,3
moral_disputes,198,Very Rude,100.0,3
moral_disputes,199,Very Friendly,100.0,3
moral_disputes,199,Friendly,100.0,3
moral_disputes,199,Neutral,100.0,3
moral_disputes,199,Rude,100.0,3
moral_disputes,199,Very Rude,100.0,3
moral_disputes,200,Very Friendly,100.0,3
moral_disputes,200,Friendly,100.0,3
moral_disputes,200,Neutral,100.0,3
moral_disputes,200,Rude,100.0,3
moral_disputes,200,Very Rude,100.0,3
moral_disputes,201,Very Friendly,0.0,3
moral_disputes,201,Friendly,100.0,3
moral_disputes,201,Neutral,0.0,3
moral_disputes,201,Rude,100.0,3
moral_disputes,201,Very Rude,0.0,3
moral_disputes,202,Very Friendly,100.0,3
moral_disputes,202,Friendly,100.0,3
moral_disputes,202,Neutral,100.0,3
moral_disputes,202,Rude,100.0,3
moral_disputes,202,Very Rude,100.0,3
moral_disputes,203,Very Friendly,100.0,3
moral_disputes,203,Friendly,100.0,3
moral_disputes,203,Neutral,100.0,3
moral_disputes,203,Rude,100.0,3
moral_disputes,203,Very Rude,100.0,3
moral_disputes,204,Very Friendly,100.0,3
moral_disputes,204,Friendly,100.0,3
moral_disputes,204,Neutral,100.0,3
moral_disputes,204,Rude,100.0,3
moral_disputes,204,Very Rude,100.0,3
moral_disputes,205,Very Friendly,100.0,3
moral_disputes,205,Friendly,100.0,3
moral_disputes,205,Neutral,100.0,3
moral_disputes,205,Rude,100.0,3
moral_disputes,205,Very Rude,100.0,3
moral_disputes,206,Very Friendly,100.0,3
moral_disputes,206,Friendly,100.0,3
moral_disputes,206,Neutral,100.0,3
moral_disputes,206,Rude,100.0,3
moral_disputes,206,Very Rude,100.0,3
moral_disputes,207,Very Friendly,100.0,3
moral_disputes,207,Friendly,100.0,3
moral_disputes,207,Neutral,100.0,3
moral_disputes,207,Rude,100.0,3
moral_disputes,207,Very Rude,100.0,3
moral_disputes,208,Very Friendly,100.0,3
moral_disputes,208,Friendly,100.0,3
moral_disputes,208,Neutral,100.0,3
moral_disputes,208,Rude,100.0,3
moral_disputes,208,Very Rude,100.0,3
moral_disputes,209,Very Friendly,100.0,3
moral_disputes,209,Friendly,100.0,3
moral_disputes,209,Neutral,100.0,3
moral_disputes,209,Rude,100.0,3
moral_disputes,209,Very Rude,100.0,3
moral_disputes,210,Very Friendly,100.0,3
moral_disputes,210,Friendly,100.0,3
moral_disputes,210,Neutral,100.0,3
moral_disputes,210,Rude,100.0,3
moral_disputes,210,Very Rude,100.0,3
moral_disputes,211,Very Friendly,100.0,3
moral_disputes,211,Friendly,100.0,3
moral_disputes,211,Neutral,100.0,3
moral_disputes,211,Rude,100.0,3
moral_disputes,211,Very Rude,100.0,3
moral_disputes,212,Very Friendly,100.0,3
moral_disputes,212,Friendly,100.0,3
moral_disputes,212,Neutral,100.0,3
moral_disputes,212,Rude,100.0,3
moral_disputes,212,Very Rude,100.0,3
moral_disputes,213,Very Friendly,0.0,3
moral_disputes,213,Friendly,0.0,3
moral_disputes,213,Neutral,0.0,3
moral_disputes,213,Rude,0.0,3
moral_disputes,213,Very Rude,0.0,3
moral_disputes,214,Very Friendly,100.0,3
moral_disputes,214,Friendly,100.0,3
moral_disputes,214,Neutral,100.0,3
moral_disputes,214,Rude,100.0,3
moral_disputes,214,Very Rude,100.0,3
moral_disputes,215,Very Friendly,100.0,3
moral_disputes,215,Friendly,100.0,3
moral_disputes,215,Neutral,100.0,3
moral_disputes,215,Rude,100.0,3
moral_disputes,215,Very Rude,100.0,3
moral_disputes,216,Very Friendly,33.33,3
moral_disputes,216,Friendly,0.0,3
moral_disputes,216,Neutral,100.0,3
moral_disputes,216,Rude,100.0,3
moral_disputes,216,Very Rude,100.0,3
moral_disputes,217,Very Friendly,100.0,3
moral_disputes,217,Friendly,100.0,3
moral_disputes,217,Neutral,100.0,3
moral_disputes,217,Rude,100.0,3
moral_disputes,217,Very Rude,100.0,3
moral_disputes,218,Very Friendly,0.0,3
moral_disputes,218,Friendly,0.0,3
moral_disputes,218,Neutral,0.0,3
moral_disputes,218,Rude,100.0,3
moral_disputes,218,Very Rude,33.33,3
moral_disputes,219,Very Friendly,100.0,3
moral_disputes,219,Friendly,100.0,3
moral_disputes,219,Neutral,100.0,3
moral_disputes,219,Rude,100.0,3
moral_disputes,219,Very Rude,100.0,3
moral_disputes,220,Very Friendly,100.0,3
moral_disputes,220,Friendly,100.0,3
moral_disputes,220,Neutral,100.0,3
moral_disputes,220,Rude,100.0,3
moral_disputes,220,Very Rude,100.0,3
moral_disputes,221,Very Friendly,0.0,3
moral_disputes,221,Friendly,66.67,3
moral_disputes,221,Neutral,100.0,3
moral_disputes,221,Rude,100.0,3
moral_disputes,221,Very Rude,33.33,3
moral_disputes,222,Very Friendly,0.0,3
moral_disputes,222,Friendly,0.0,3
moral_disputes,222,Neutral,0.0,3
moral_disputes,222,Rude,0.0,3
moral_disputes,222,Very Rude,0.0,3
moral_disputes,223,Very Friendly,100.0,3
moral_disputes,223,Friendly,100.0,3
moral_disputes,223,Neutral,100.0,3
moral_disputes,223,Rude,100.0,3
moral_disputes,223,Very Rude,100.0,3
moral_disputes,224,Very Friendly,100.0,3
moral_disputes,224,Friendly,100.0,3
moral_disputes,224,Neutral,100.0,3
moral_disputes,224,Rude,100.0,3
moral_disputes,224,Very Rude,100.0,3
moral_disputes,225,Very Friendly,100.0,3
moral_disputes,225,Friendly,100.0,3
moral_disputes,225,Neutral,100.0,3
moral_disputes,225,Rude,100.0,3
moral_disputes,225,Very Rude,100.0,3
moral_disputes,226,Very Friendly,100.0,3
moral_disputes,226,Friendly,100.0,3
moral_disputes,226,Neutral,100.0,3
moral_disputes,226,Rude,100.0,3
moral_disputes,226,Very Rude,100.0,3
moral_disputes,227,Very Friendly,100.0,3
moral_disputes,227,Friendly,100.0,3
moral_disputes,227,Neutral,100.0,3
moral_disputes,227,Rude,100.0,3
moral_disputes,227,Very Rude,100.0,3
moral_disputes,228,Very Friendly,100.0,3
moral_disputes,228,Friendly,100.0,3
moral_disputes,228,Neutral,100.0,3
moral_disputes,228,Rude,100.0,3
moral_disputes,228,Very Rude,100.0,3
moral_disputes,229,Very Friendly,100.0,3
moral_disputes,229,Friendly,100.0,3
moral_disputes,229,Neutral,100.0,3
moral_disputes,229,Rude,100.0,3
moral_disputes,229,Very Rude,100.0,3
moral_disputes,230,Very Friendly,100.0,3
moral_disputes,230,Friendly,100.0,3
moral_disputes,230,Neutral,100.0,3
moral_disputes,230,Rude,100.0,3
moral_disputes,230,Very Rude,100.0,3
moral_disputes,231,Very Friendly,100.0,3
moral_disputes,231,Friendly,100.0,3
moral_disputes,231,Neutral,100.0,3
moral_disputes,231,Rude,100.0,3
moral_disputes,231,Very Rude,100.0,3
moral_disputes,232,Very Friendly,100.0,3
moral_disputes,232,Friendly,100.0,3
moral_disputes,232,Neutral,100.0,3
moral_disputes,232,Rude,100.0,3
moral_disputes,232,Very Rude,100.0,3
moral_disputes,233,Very Friendly,100.0,3
moral_disputes,233,Friendly,100.0,3
moral_disputes,233,Neutral,100.0,3
moral_disputes,233,Rude,100.0,3
moral_disputes,233,Very Rude,100.0,3
moral_disputes,234,Very Friendly,100.0,3
moral_disputes,234,Friendly,100.0,3
moral_disputes,234,Neutral,100.0,3
moral_disputes,234,Rude,100.0,3
moral_disputes,234,Very Rude,100.0,3
moral_disputes,235,Very Friendly,100.0,3
moral_disputes,235,Friendly,100.0,3
moral_disputes,235,Neutral,100.0,3
moral_disputes,235,Rude,100.0,3
moral_disputes,235,Very Rude,100.0,3
moral_disputes,236,Very Friendly,100.0,3
moral_disputes,236,Friendly,100.0,3
moral_disputes,236,Neutral,100.0,3
moral_disputes,236,Rude,100.0,3
moral_disputes,236,Very Rude,100.0,3
moral_disputes,237,Very Friendly,100.0,3
moral_disputes,237,Friendly,100.0,3
moral_disputes,237,Neutral,100.0,3
moral_disputes,237,Rude,100.0,3
moral_disputes,237,Very Rude,100.0,3
moral_disputes,238,Very Friendly,100.0,3
moral_disputes,238,Friendly,100.0,3
moral_disputes,238,Neutral,100.0,3
moral_disputes,238,Rude,100.0,3
moral_disputes,238,Very Rude,100.0,3
moral_disputes,239,Very Friendly,0.0,3
moral_disputes,239,Friendly,0.0,3
moral_disputes,239,Neutral,0.0,3
moral_disputes,239,Rude,0.0,3
moral_disputes,239,Very Rude,0.0,3
moral_disputes,240,Very Friendly,100.0,3
moral_disputes,240,Friendly,100.0,3
moral_disputes,240,Neutral,100.0,3
moral_disputes,240,Rude,100.0,3
moral_disputes,240,Very Rude,100.0,3
moral_disputes,241,Very Friendly,100.0,3
moral_disputes,241,Friendly,100.0,3
moral_disputes,241,Neutral,100.0,3
moral_disputes,241,Rude,100.0,3
moral_disputes,241,Very Rude,100.0,3
moral_disputes,242,Very Friendly,100.0,3
moral_disputes,242,Friendly,100.0,3
moral_disputes,242,Neutral,100.0,3
moral_disputes,242,Rude,100.0,3
moral_disputes,242,Very Rude,100.0,3
moral_disputes,243,Very Friendly,100.0,3
moral_disputes,243,Friendly,0.0,3
moral_disputes,243,Neutral,100.0,3
moral_disputes,243,Rude,100.0,3
moral_disputes,243,Very Rude,0.0,3
moral_disputes,244,Very Friendly,100.0,3
moral_disputes,244,Friendly,100.0,3
moral_disputes,244,Neutral,100.0,3
moral_disputes,244,Rude,100.0,3
moral_disputes,244,Very Rude,100.0,3
moral_disputes,245,Very Friendly,100.0,3
moral_disputes,245,Friendly,100.0,3
moral_disputes,245,Neutral,100.0,3
moral_disputes,245,Rude,100.0,3
moral_disputes,245,Very Rude,100.0,3
moral_disputes,246,Very Friendly,100.0,3
moral_disputes,246,Friendly,100.0,3
moral_disputes,246,Neutral,100.0,3
moral_disputes,246,Rude,100.0,3
moral_disputes,246,Very Rude,100.0,3
moral_disputes,247,Very Friendly,0.0,3
moral_disputes,247,Friendly,0.0,3
moral_disputes,247,Neutral,33.33,3
moral_disputes,247,Rude,0.0,3
moral_disputes,247,Very Rude,0.0,3
moral_disputes,248,Very Friendly,100.0,3
moral_disputes,248,Friendly,100.0,3
moral_disputes,248,Neutral,100.0,3
moral_disputes,248,Rude,100.0,3
moral_disputes,248,Very Rude,100.0,3
moral_disputes,249,Very Friendly,100.0,3
moral_disputes,249,Friendly,100.0,3
moral_disputes,249,Neutral,100.0,3
moral_disputes,249,Rude,100.0,3
moral_disputes,249,Very Rude,100.0,3
moral_disputes,250,Very Friendly,0.0,3
moral_disputes,250,Friendly,0.0,3
moral_disputes,250,Neutral,0.0,3
moral_disputes,250,Rude,100.0,3
moral_disputes,250,Very Rude,0.0,3
moral_disputes,251,Very Friendly,0.0,3
moral_disputes,251,Friendly,0.0,3
moral_disputes,251,Neutral,0.0,3
moral_disputes,251,Rude,0.0,3
moral_disputes,251,Very Rude,0.0,3
moral_disputes,252,Very Friendly,100.0,3
moral_disputes,252,Friendly,100.0,3
moral_disputes,252,Neutral,100.0,3
moral_disputes,252,Rude,100.0,3
moral_disputes,252,Very Rude,100.0,3
moral_disputes,253,Very Friendly,0.0,3
moral_disputes,253,Friendly,0.0,3
moral_disputes,253,Neutral,0.0,3
moral_disputes,253,Rude,0.0,3
moral_disputes,253,Very Rude,33.33,3
moral_disputes,254,Very Friendly,100.0,3
moral_disputes,254,Friendly,100.0,3
moral_disputes,254,Neutral,100.0,3
moral_disputes,254,Rude,100.0,3
moral_disputes,254,Very Rude,100.0,3
moral_disputes,255,Very Friendly,0.0,3
moral_disputes,255,Friendly,0.0,3
moral_disputes,255,Neutral,100.0,3
moral_disputes,255,Rude,100.0,3
moral_disputes,255,Very Rude,100.0,3
moral_disputes,256,Very Friendly,100.0,3
moral_disputes,256,Friendly,100.0,3
moral_disputes,256,Neutral,100.0,3
moral_disputes,256,Rude,100.0,3
moral_disputes,256,Very Rude,100.0,3
moral_disputes,257,Very Friendly,100.0,3
moral_disputes,257,Friendly,100.0,3
moral_disputes,257,Neutral,100.0,3
moral_disputes,257,Rude,100.0,3
moral_disputes,257,Very Rude,100.0,3
moral_disputes,258,Very Friendly,100.0,3
moral_disputes,258,Friendly,100.0,3
moral_disputes,258,Neutral,100.0,3
moral_disputes,258,Rude,100.0,3
moral_disputes,258,Very Rude,100.0,3
moral_disputes,259,Very Friendly,100.0,3
moral_disputes,259,Friendly,100.0,3
moral_disputes,259,Neutral,100.0,3
moral_disputes,259,Rude,100.0,3
moral_disputes,259,Very Rude,100.0,3
moral_disputes,260,Very Friendly,100.0,3
moral_disputes,260,Friendly,100.0,3
moral_disputes,260,Neutral,100.0,3
moral_disputes,260,Rude,100.0,3
moral_disputes,260,Very Rude,100.0,3
moral_disputes,261,Very Friendly,100.0,3
moral_disputes,261,Friendly,100.0,3
moral_disputes,261,Neutral,100.0,3
moral_disputes,261,Rude,100.0,3
moral_disputes,261,Very Rude,100.0,3
moral_disputes,262,Very Friendly,100.0,3
moral_disputes,262,Friendly,100.0,3
moral_disputes,262,Neutral,100.0,3
moral_disputes,262,Rude,100.0,3
moral_disputes,262,Very Rude,100.0,3
moral_disputes,263,Very Friendly,0.0,3
moral_disputes,263,Friendly,0.0,3
moral_disputes,263,Neutral,0.0,3
moral_disputes,263,Rude,0.0,3
moral_disputes,263,Very Rude,0.0,3
moral_disputes,264,Very Friendly,100.0,3
moral_disputes,264,Friendly,100.0,3
moral_disputes,264,Neutral,100.0,3
moral_disputes,264,Rude,100.0,3
moral_disputes,264,Very Rude,100.0,3
moral_disputes,265,Very Friendly,100.0,3
moral_disputes,265,Friendly,100.0,3
moral_disputes,265,Neutral,100.0,3
moral_disputes,265,Rude,100.0,3
moral_disputes,265,Very Rude,100.0,3
moral_disputes,266,Very Friendly,100.0,3
moral_disputes,266,Friendly,100.0,3
moral_disputes,266,Neutral,100.0,3
moral_disputes,266,Rude,100.0,3
moral_disputes,266,Very Rude,100.0,3
moral_disputes,267,Very Friendly,100.0,3
moral_disputes,267,Friendly,100.0,3
moral_disputes,267,Neutral,100.0,3
moral_disputes,267,Rude,100.0,3
moral_disputes,267,Very Rude,100.0,3
moral_disputes,268,Very Friendly,100.0,3
moral_disputes,268,Friendly,100.0,3
moral_disputes,268,Neutral,100.0,3
moral_disputes,268,Rude,100.0,3
moral_disputes,268,Very Rude,100.0,3
moral_disputes,269,Very Friendly,100.0,3
moral_disputes,269,Friendly,100.0,3
moral_disputes,269,Neutral,100.0,3
moral_disputes,269,Rude,100.0,3
moral_disputes,269,Very Rude,100.0,3
moral_disputes,270,Very Friendly,100.0,3
moral_disputes,270,Friendly,100.0,3
moral_disputes,270,Neutral,100.0,3
moral_disputes,270,Rude,100.0,3
moral_disputes,270,Very Rude,100.0,3
moral_disputes,271,Very Friendly,100.0,3
moral_disputes,271,Friendly,100.0,3
moral_disputes,271,Neutral,100.0,3
moral_disputes,271,Rude,100.0,3
moral_disputes,271,Very Rude,100.0,3
moral_disputes,272,Very Friendly,100.0,3
moral_disputes,272,Friendly,100.0,3
moral_disputes,272,Neutral,100.0,3
moral_disputes,272,Rude,100.0,3
moral_disputes,272,Very Rude,100.0,3
moral_disputes,273,Very Friendly,100.0,3
moral_disputes,273,Friendly,100.0,3
moral_disputes,273,Neutral,100.0,3
moral_disputes,273,Rude,100.0,3
moral_disputes,273,Very Rude,100.0,3
moral_disputes,274,Very Friendly,0.0,3
moral_disputes,274,Friendly,0.0,3
