Domain,QID,Tone,Run 1,Run 2,Run 3
humanities,692,Friendly,100,100,100
humanities,692,Neutral,100,100,100
humanities,692,Rude,100,100,100
humanities,692,Very Rude,100,100,100
humanities,694,Very Friendly,100,100,100
humanities,694,Friendly,100,100,100
humanities,694,Neutral,100,100,100
humanities,694,Rude,100,100,100
humanities,694,Very Rude,100,100,100
humanities,706,Very Friendly,100,100,100
humanities,706,Friendly,100,100,100
humanities,706,Neutral,100,100,100
humanities,706,Rude,100,100,100
humanities,706,Very Rude,100,100,100
humanities,719,Very Friendly,100,100,100
humanities,719,Friendly,100,100,100
humanities,719,Neutral,100,100,100
humanities,719,Rude,100,100,100
humanities,719,Very Rude,100,100,100
humanities,721,Very Friendly,100,100,100
humanities,721,Friendly,100,100,100
humanities,721,Neutral,100,100,100
humanities,721,Rude,100,100,100
humanities,721,Very Rude,100,100,100
humanities,722,Very Friendly,100,100,100
humanities,722,Friendly,100,100,100
humanities,722,Neutral,100,100,100
humanities,722,Rude,100,100,100
humanities,722,Very Rude,100,100,100
humanities,732,Very Friendly,100,100,100
humanities,732,Friendly,100,100,100
humanities,732,Neutral,100,100,100
humanities,732,Rude,100,100,100
humanities,732,Very Rude,100,100,100
humanities,735,Very Friendly,100,100,100
humanities,735,Friendly,100,100,100
humanities,735,Neutral,100,100,100
humanities,735,Rude,100,100,100
humanities,735,Very Rude,100,100,100
humanities,743,Very Friendly,100,100,100
humanities,743,Friendly,100,100,100
humanities,743,Neutral,100,100,100
humanities,743,Rude,100,100,100
humanities,743,Very Rude,100,100,100
humanities,747,Very Friendly,0,0,0
humanities,747,Friendly,0,0,0
humanities,747,Neutral,0,0,0
humanities,747,Rude,0,0,0
humanities,747,Very Rude,0,0,0
humanities,752,Very Friendly,100,100,100
humanities,752,Friendly,100,100,100
humanities,752,Neutral,100,100,100
humanities,752,Rude,100,100,100
humanities,752,Very Rude,100,100,100
humanities,757,Very Friendly,100,100,100
humanities,757,Friendly,100,100,100
humanities,757,Neutral,100,100,100
humanities,757,Rude,100,100,100
humanities,757,Very Rude,100,100,100
humanities,760,Very Friendly,0,0,0
humanities,760,Friendly,100,100,100
humanities,760,Neutral,0,0,0
humanities,760,Rude,100,100,100
humanities,760,Very Rude,100,100,100
humanities,764,Very Friendly,0,0,0
humanities,764,Friendly,0,0,0
humanities,764,Neutral,0,0,0
humanities,764,Rude,0,0,0
humanities,764,Very Rude,0,0,0
humanities,765,Very Friendly,100,100,100
humanities,765,Friendly,100,100,100
humanities,765,Neutral,100,100,100
humanities,765,Rude,100,100,100
humanities,765,Very Rude,100,100,100
humanities,766,Very Friendly,100,100,100
humanities,766,Friendly,100,100,100
humanities,766,Neutral,100,100,100
humanities,766,Rude,100,100,100
humanities,766,Very Rude,100,100,100
humanities,777,Very Friendly,100,100,100
humanities,777,Friendly,100,100,100
humanities,777,Neutral,100,100,100
humanities,777,Rude,100,100,100
humanities,777,Very Rude,100,100,100
humanities,788,Very Friendly,100,100,100
humanities,788,Friendly,100,100,100
humanities,788,Neutral,100,100,100
humanities,788,Rude,100,100,100
humanities,788,Very Rude,100,100,100
humanities,790,Very Friendly,0,0,0
humanities,790,Friendly,0,0,0
humanities,790,Neutral,0,0,0
humanities,790,Rude,0,0,0
humanities,790,Very Rude,0,0,0
humanities,791,Very Friendly,100,100,100
humanities,791,Friendly,100,100,100
humanities,791,Neutral,100,100,100
humanities,791,Rude,100,100,100
humanities,791,Very Rude,100,100,100
humanities,795,Very Friendly,100,100,100
humanities,795,Friendly,100,100,100
humanities,795,Neutral,100,100,100
humanities,795,Rude,100,100,100
humanities,795,Very Rude,100,100,100
humanities,799,Very Friendly,0,0,0
humanities,799,Friendly,0,0,0
humanities,799,Neutral,0,0,0
humanities,799,Rude,100,100,100
humanities,799,Very Rude,0,0,0
humanities,801,Very Friendly,100,100,100
humanities,801,Friendly,100,100,100
humanities,801,Neutral,100,100,100
humanities,801,Rude,100,100,100
humanities,801,Very Rude,100,100,100
humanities,803,Very Friendly,100,100,100
humanities,803,Friendly,100,100,100
humanities,803,Neutral,100,100,100
humanities,803,Rude,100,100,100
humanities,803,Very Rude,100,100,100
humanities,804,Very Friendly,0,0,0
humanities,804,Friendly,0,0,0
humanities,804,Neutral,0,0,0
humanities,804,Rude,0,0,0
humanities,804,Very Rude,0,0,0
humanities,806,Very Friendly,100,100,100
humanities,806,Friendly,100,100,100
humanities,806,Neutral,100,100,100
humanities,806,Rude,100,100,100
humanities,806,Very Rude,100,100,100
humanities,808,Very Friendly,100,100,100
humanities,808,Friendly,100,100,100
humanities,808,Neutral,100,100,100
humanities,808,Rude,100,100,100
humanities,808,Very Rude,100,100,100
humanities,811,Very Friendly,100,100,100
humanities,811,Friendly,100,100,100
humanities,811,Neutral,100,100,100
humanities,811,Rude,100,100,100
humanities,811,Very Rude,100,100,100
humanities,812,Very Friendly,100,100,100
humanities,812,Friendly,0,0,0
humanities,812,Neutral,0,0,0
humanities,812,Rude,0,0,0
humanities,812,Very Rude,0,0,0
humanities,813,Very Friendly,0,0,0
humanities,813,Friendly,0,0,0
humanities,813,Neutral,0,0,0
humanities,813,Rude,0,0,0
humanities,813,Very Rude,0,0,0
humanities,829,Very Friendly,100,100,100
humanities,829,Friendly,100,100,100
humanities,829,Neutral,100,100,100
humanities,829,Rude,100,100,100
humanities,829,Very Rude,100,100,100
humanities,830,Very Friendly,100,100,100
humanities,830,Friendly,100,100,100
humanities,830,Neutral,100,100,100
humanities,830,Rude,100,100,100
humanities,830,Very Rude,100,100,100
humanities,832,Very Friendly,100,100,100
humanities,832,Friendly,100,100,100
humanities,832,Neutral,100,100,100
humanities,832,Rude,100,100,100
humanities,832,Very Rude,100,100,100
humanities,834,Very Friendly,100,100,100
humanities,834,Friendly,100,100,100
humanities,834,Neutral,100,100,100
humanities,834,Rude,100,100,100
humanities,834,Very Rude,100,100,100
humanities,839,Very Friendly,100,100,100
humanities,839,Friendly,100,100,100
humanities,839,Neutral,100,100,100
humanities,839,Rude,100,100,100
humanities,839,Very Rude,100,100,100
humanities,843,Very Friendly,100,100,100
humanities,843,Friendly,0,0,0
humanities,843,Neutral,0,0,0
humanities,843,Rude,100,100,100
humanities,843,Very Rude,100,100,100
humanities,844,Very Friendly,100,100,100
humanities,844,Friendly,100,100,100
humanities,844,Neutral,100,100,100
humanities,844,Rude,100,100,100
humanities,844,Very Rude,100,100,100
humanities,857,Very Friendly,100,100,100
humanities,857,Friendly,100,100,100
humanities,857,Neutral,100,100,100
humanities,857,Rude,100,100,100
humanities,857,Very Rude,100,100,100
humanities,860,Very Friendly,0,0,0
humanities,860,Friendly,0,0,0
humanities,860,Neutral,0,0,0
humanities,860,Rude,0,0,0
humanities,860,Very Rude,0,0,0
humanities,870,Very Friendly,100,100,100
humanities,870,Friendly,0,0,0
humanities,870,Neutral,0,0,0
humanities,870,Rude,0,0,0
humanities,870,Very Rude,0,0,0
humanities,872,Very Friendly,0,0,0
humanities,872,Friendly,0,0,0
humanities,872,Neutral,0,0,0
humanities,872,Rude,0,0,0
humanities,872,Very Rude,0,0,0
humanities,878,Very Friendly,100,100,100
humanities,878,Friendly,100,100,100
humanities,878,Neutral,100,100,100
humanities,878,Rude,100,100,100
humanities,878,Very Rude,100,100,100
humanities,880,Very Friendly,100,100,100
humanities,880,Friendly,100,100,100
humanities,880,Neutral,100,100,100
humanities,880,Rude,100,100,100
humanities,880,Very Rude,100,100,100
humanities,882,Very Friendly,100,100,100
humanities,882,Friendly,100,100,100
humanities,882,Neutral,100,100,100
humanities,882,Rude,100,100,100
humanities,882,Very Rude,100,100,100
humanities,890,Very Friendly,0,0,0
humanities,890,Friendly,0,0,0
humanities,890,Neutral,0,0,0
humanities,890,Rude,0,0,0
humanities,890,Very Rude,0,0,0
humanities,894,Very Friendly,100,100,100
humanities,894,Friendly,100,100,100
humanities,894,Neutral,100,100,100
humanities,894,Rude,100,100,100
humanities,894,Very Rude,100,100,100
humanities,897,Very Friendly,100,100,100
humanities,897,Friendly,100,100,100
humanities,897,Neutral,100,100,100
humanities,897,Rude,100,100,100
humanities,897,Very Rude,100,100,100
humanities,908,Very Friendly,0,0,0
humanities,908,Friendly,100,100,100
humanities,908,Neutral,100,100,100
humanities,908,Rude,0,0,0
humanities,908,Very Rude,0,0,0
humanities,912,Very Friendly,0,0,0
humanities,912,Friendly,100,100,100
humanities,912,Neutral,100,100,100
humanities,912,Rude,0,0,0
humanities,912,Very Rude,0,0,0
humanities,916,Very Friendly,0,0,0
humanities,916,Friendly,0,0,0
humanities,916,Neutral,0,0,0
humanities,916,Rude,0,0,0
humanities,916,Very Rude,0,0,0
humanities,927,Very Friendly,100,100,100
humanities,927,Friendly,100,100,100
humanities,927,Neutral,100,100,100
humanities,927,Rude,100,100,100
humanities,927,Very Rude,100,100,100
humanities,932,Very Friendly,100,100,100
humanities,932,Friendly,100,100,100
humanities,932,Neutral,100,100,100
humanities,932,Rude,100,100,100
humanities,932,Very Rude,100,100,100
humanities,938,Very Friendly,0,0,0
humanities,938,Friendly,0,0,0
humanities,938,Neutral,100,100,100
humanities,938,Rude,0,0,0
humanities,938,Very Rude,0,0,0
humanities,945,Very Friendly,100,100,100
humanities,945,Friendly,100,100,100
humanities,945,Neutral,100,100,100
humanities,945,Rude,100,100,100
humanities,945,Very Rude,100,100,100
humanities,950,Very Friendly,0,0,0
humanities,950,Friendly,0,0,0
humanities,950,Neutral,0,0,0
humanities,950,Rude,0,0,0
humanities,950,Very Rude,0,0,0
humanities,961,Very Friendly,0,0,0
humanities,961,Friendly,100,100,100
humanities,961,Neutral,0,0,0
humanities,961,Rude,0,0,0
humanities,961,Very Rude,0,0,0
humanities,965,Very Friendly,100,100,100
humanities,965,Friendly,100,100,100
humanities,965,Neutral,100,100,100
humanities,965,Rude,100,100,100
humanities,965,Very Rude,100,100,100
humanities,970,Very Friendly,100,100,100
humanities,970,Friendly,100,100,100
humanities,970,Neutral,100,100,100
humanities,970,Rude,100,100,100
humanities,970,Very Rude,100,100,100
humanities,978,Very Friendly,100,100,100
humanities,978,Friendly,100,100,100
humanities,978,Neutral,100,100,100
humanities,978,Rude,100,100,100
humanities,978,Very Rude,100,100,100
humanities,995,Very Friendly,0,0,0
humanities,995,Friendly,0,0,0
humanities,995,Neutral,0,0,0
humanities,995,Rude,0,0,0
humanities,995,Very Rude,0,0,0
humanities,997,Very Friendly,100,100,100
humanities,997,Friendly,100,100,100
humanities,997,Neutral,100,100,100
humanities,997,Rude,100,100,100
humanities,997,Very Rude,100,100,100
humanities,1000,Very Friendly,100,100,100
humanities,1000,Friendly,0,0,0
humanities,1000,Neutral,0,0,0
humanities,1000,Rude,100,100,100
humanities,1000,Very Rude,0,0,0
humanities,1002,Very Friendly,100,100,100
humanities,1002,Friendly,100,100,100
humanities,1002,Neutral,100,100,100
humanities,1002,Rude,100,100,100
humanities,1002,Very Rude,100,100,100
humanities,1011,Very Friendly,0,0,0
humanities,1011,Friendly,100,100,100
humanities,1011,Neutral,0,0,0
humanities,1011,Rude,100,100,100
humanities,1011,Very Rude,100,100,100
humanities,1019,Very Friendly,100,100,100
humanities,1019,Friendly,100,100,100
humanities,1019,Neutral,100,100,100
humanities,1019,Rude,100,100,100
humanities,1019,Very Rude,100,100,100
humanities,1021,Very Friendly,100,100,100
humanities,1021,Friendly,100,100,100
humanities,1021,Neutral,100,100,100
humanities,1021,Rude,100,100,100
humanities,1021,Very Rude,100,100,100
humanities,1025,Very Friendly,100,100,100
humanities,1025,Friendly,100,100,100
humanities,1025,Neutral,100,100,100
humanities,1025,Rude,100,100,100
humanities,1025,Very Rude,100,100,100
humanities,1026,Very Friendly,0,0,0
humanities,1026,Friendly,0,0,0
humanities,1026,Neutral,0,0,0
humanities,1026,Rude,0,0,0
humanities,1026,Very Rude,0,0,0
humanities,1028,Very Friendly,100,100,100
humanities,1028,Friendly,100,100,100
humanities,1028,Neutral,100,100,100
humanities,1028,Rude,100,100,100
humanities,1028,Very Rude,100,100,100
humanities,1030,Very Friendly,0,0,0
humanities,1030,Friendly,100,100,100
humanities,1030,Neutral,100,100,100
humanities,1030,Rude,0,0,0
humanities,1030,Very Rude,0,0,0
humanities,1033,Very Friendly,0,0,0
humanities,1033,Friendly,0,0,0
humanities,1033,Neutral,0,0,0
humanities,1033,Rude,0,0,0
humanities,1033,Very Rude,0,0,0
humanities,1035,Very Friendly,0,0,0
humanities,1035,Friendly,0,0,0
humanities,1035,Neutral,0,0,0
humanities,1035,Rude,100,100,100
humanities,1035,Very Rude,0,0,0
humanities,1039,Very Friendly,100,100,100
humanities,1039,Friendly,100,100,100
humanities,1039,Neutral,100,100,100
humanities,1039,Rude,100,100,100
humanities,1039,Very Rude,100,100,100
humanities,1042,Very Friendly,100,100,100
humanities,1042,Friendly,100,100,100
humanities,1042,Neutral,100,100,100
humanities,1042,Rude,0,0,0
humanities,1042,Very Rude,100,100,100
humanities,1043,Very Friendly,0,0,0
humanities,1043,Friendly,0,0,0
humanities,1043,Neutral,100,100,100
humanities,1043,Rude,0,0,0
humanities,1043,Very Rude,0,0,0
humanities,1045,Very Friendly,0,0,0
humanities,1045,Friendly,0,0,0
humanities,1045,Neutral,0,0,0
humanities,1045,Rude,0,0,0
humanities,1045,Very Rude,0,0,0
humanities,1048,Very Friendly,100,100,100
humanities,1048,Friendly,100,100,100
humanities,1048,Neutral,100,100,100
humanities,1048,Rude,100,100,100
humanities,1048,Very Rude,100,100,100
humanities,1053,Very Friendly,100,100,100
humanities,1053,Friendly,100,100,100
humanities,1053,Neutral,100,100,100
humanities,1053,Rude,100,100,100
humanities,1053,Very Rude,100,100,100
humanities,1056,Very Friendly,100,100,100
humanities,1056,Friendly,100,100,100
humanities,1056,Neutral,100,100,100
humanities,1056,Rude,100,100,100
humanities,1056,Very Rude,100,100,100
humanities,1057,Very Friendly,100,100,100
humanities,1057,Friendly,100,100,100
humanities,1057,Neutral,100,100,100
humanities,1057,Rude,100,100,100
humanities,1057,Very Rude,100,100,100
humanities,1058,Very Friendly,100,100,100
humanities,1058,Friendly,100,100,100
humanities,1058,Neutral,100,100,100
humanities,1058,Rude,100,100,100
humanities,1058,Very Rude,100,100,100
humanities,1062,Very Friendly,0,0,0
humanities,1062,Friendly,0,0,0
humanities,1062,Neutral,0,0,0
humanities,1062,Rude,0,0,0
humanities,1062,Very Rude,0,0,0
humanities,1069,Very Friendly,100,100,100
humanities,1069,Friendly,100,100,100
humanities,1069,Neutral,100,100,100
humanities,1069,Rude,100,100,100
humanities,1069,Very Rude,100,100,100
humanities,1074,Very Friendly,100,100,100
humanities,1074,Friendly,100,100,100
humanities,1074,Neutral,100,100,100
humanities,1074,Rude,100,100,100
humanities,1074,Very Rude,100,100,100
humanities,1075,Very Friendly,0,0,0
humanities,1075,Friendly,0,0,0
humanities,1075,Neutral,0,0,0
humanities,1075,Rude,0,0,0
humanities,1075,Very Rude,0,0,0
humanities,1076,Very Friendly,100,100,100
humanities,1076,Friendly,0,0,0
humanities,1076,Neutral,100,100,100
humanities,1076,Rude,100,100,100
humanities,1076,Very Rude,100,100,100
humanities,1085,Very Friendly,100,100,100
humanities,1085,Friendly,100,100,100
humanities,1085,Neutral,100,100,100
humanities,1085,Rude,100,100,100
humanities,1085,Very Rude,0,0,0
humanities,1091,Very Friendly,100,100,100
humanities,1091,Friendly,100,100,100
humanities,1091,Neutral,100,100,100
humanities,1091,Rude,100,100,100
humanities,1091,Very Rude,0,0,0
humanities,1095,Very Friendly,0,0,0
humanities,1095,Friendly,0,0,0
humanities,1095,Neutral,0,0,0
humanities,1095,Rude,0,0,0
humanities,1095,Very Rude,0,0,0
humanities,1103,Very Friendly,100,100,100
humanities,1103,Friendly,100,100,100
humanities,1103,Neutral,100,100,100
humanities,1103,Rude,100,100,100
humanities,1103,Very Rude,100,100,100
humanities,1104,Very Friendly,100,100,100
humanities,1104,Friendly,100,100,100
humanities,1104,Neutral,100,100,100
humanities,1104,Rude,100,100,100
humanities,1104,Very Rude,100,100,100
humanities,1109,Very Friendly,100,100,100
humanities,1109,Friendly,100,100,100
humanities,1109,Neutral,100,100,100
humanities,1109,Rude,100,100,100
humanities,1109,Very Rude,100,100,100
humanities,1114,Very Friendly,0,0,0
humanities,1114,Friendly,0,0,0
humanities,1114,Neutral,0,0,0
humanities,1114,Rude,0,0,0
humanities,1114,Very Rude,0,0,0
humanities,1117,Very Friendly,0,0,0
humanities,1117,Friendly,0,0,0
humanities,1117,Neutral,0,0,0
humanities,1117,Rude,0,0,0
humanities,1117,Very Rude,100,100,100
humanities,1118,Very Friendly,100,100,100
humanities,1118,Friendly,100,100,100
humanities,1118,Neutral,100,100,100
humanities,1118,Rude,100,100,100
humanities,1118,Very Rude,100,100,100
humanities,1129,Very Friendly,0,0,0
humanities,1129,Friendly,0,0,0
humanities,1129,Neutral,0,0,0
humanities,1129,Rude,0,0,0
humanities,1129,Very Rude,0,0,0
humanities,1130,Very Friendly,100,100,100
humanities,1130,Friendly,100,100,100
humanities,1130,Neutral,100,100,100
humanities,1130,Rude,100,100,100
humanities,1130,Very Rude,100,100,100
humanities,1150,Very Friendly,100,100,100
humanities,1150,Friendly,100,100,100
humanities,1150,Neutral,100,100,100
humanities,1150,Rude,100,100,100
humanities,1150,Very Rude,100,100,100
humanities,1159,Very Friendly,100,100,100
humanities,1159,Friendly,100,100,100
humanities,1159,Neutral,100,100,100
humanities,1159,Rude,100,100,100
humanities,1159,Very Rude,100,100,100
humanities,1162,Very Friendly,0,0,0
humanities,1162,Friendly,0,0,0
humanities,1162,Neutral,0,0,0
humanities,1162,Rude,0,0,0
humanities,1162,Very Rude,0,0,0
humanities,1163,Very Friendly,0,0,0
humanities,1163,Friendly,0,0,0
humanities,1163,Neutral,0,0,0
humanities,1163,Rude,0,0,0
humanities,1163,Very Rude,0,0,0
humanities,1165,Very Friendly,0,0,0
humanities,1165,Friendly,0,0,0
humanities,1165,Neutral,100,100,100
humanities,1165,Rude,100,100,100
humanities,1165,Very Rude,100,100,100
humanities,1169,Very Friendly,100,100,100
humanities,1169,Friendly,100,100,100
humanities,1169,Neutral,100,100,100
humanities,1169,Rude,100,100,100
humanities,1169,Very Rude,100,100,100
humanities,1171,Very Friendly,0,0,0
humanities,1171,Friendly,0,0,0
humanities,1171,Neutral,0,0,0
humanities,1171,Rude,0,0,0
humanities,1171,Very Rude,0,0,0
humanities,1173,Very Friendly,100,100,100
humanities,1173,Friendly,100,100,100
humanities,1173,Neutral,100,100,100
humanities,1173,Rude,100,100,100
humanities,1173,Very Rude,100,100,100
humanities,1174,Very Friendly,0,0,0
humanities,1174,Friendly,100,100,100
humanities,1174,Neutral,100,100,100
humanities,1174,Rude,0,0,0
humanities,1174,Very Rude,0,0,0
humanities,1175,Very Friendly,100,100,100
humanities,1175,Friendly,100,100,100
humanities,1175,Neutral,100,100,100
humanities,1175,Rude,100,100,100
humanities,1175,Very Rude,100,100,100
humanities,1176,Very Friendly,0,0,0
humanities,1176,Friendly,0,0,0
humanities,1176,Neutral,0,0,0
humanities,1176,Rude,0,0,0
humanities,1176,Very Rude,0,0,0
humanities,1182,Very Friendly,0,0,0
humanities,1182,Friendly,0,0,0
humanities,1182,Neutral,0,0,0
humanities,1182,Rude,0,0,0
humanities,1182,Very Rude,0,0,0
humanities,1188,Very Friendly,100,100,100
humanities,1188,Friendly,100,100,100
humanities,1188,Neutral,100,100,100
humanities,1188,Rude,0,0,0
humanities,1188,Very Rude,100,100,100
humanities,1193,Very Friendly,0,0,0
humanities,1193,Friendly,100,100,100
humanities,1193,Neutral,100,100,100
humanities,1193,Rude,0,0,0
humanities,1193,Very Rude,0,0,0
humanities,1197,Very Friendly,100,100,100
humanities,1197,Friendly,100,100,100
humanities,1197,Neutral,100,100,100
humanities,1197,Rude,100,100,100
humanities,1197,Very Rude,100,100,100
humanities,1198,Very Friendly,100,100,100
humanities,1198,Friendly,100,100,100
humanities,1198,Neutral,100,100,100
humanities,1198,Rude,100,100,100
humanities,1198,Very Rude,100,100,100
humanities,1201,Very Friendly,0,0,0
humanities,1201,Friendly,0,0,0
humanities,1201,Neutral,0,0,0
humanities,1201,Rude,0,0,0
humanities,1201,Very Rude,0,0,0
humanities,1205,Very Friendly,100,100,100
humanities,1205,Friendly,100,100,100
humanities,1205,Neutral,100,100,100
humanities,1205,Rude,100,100,100
humanities,1205,Very Rude,100,100,100
humanities,1211,Very Friendly,100,100,100
humanities,1211,Friendly,100,100,100
humanities,1211,Neutral,0,0,0
humanities,1211,Rude,100,100,100
humanities,1211,Very Rude,100,100,100
humanities,1222,Very Friendly,100,100,100
humanities,1222,Friendly,100,100,100
humanities,1222,Neutral,100,100,100
humanities,1222,Rude,100,100,100
humanities,1222,Very Rude,100,100,100
humanities,1223,Very Friendly,0,0,0
humanities,1223,Friendly,100,100,100
humanities,1223,Neutral,0,0,0
humanities,1223,Rude,0,0,0
humanities,1223,Very Rude,0,0,0
humanities,1229,Very Friendly,100,100,100
humanities,1229,Friendly,100,100,100
humanities,1229,Neutral,100,100,100
humanities,1229,Rude,100,100,100
humanities,1229,Very Rude,100,100,100
humanities,1232,Very Friendly,0,0,0
humanities,1232,Friendly,0,0,0
humanities,1232,Neutral,0,0,0
humanities,1232,Rude,0,0,0
humanities,1232,Very Rude,0,0,0
humanities,1236,Very Friendly,0,0,0
humanities,1236,Friendly,0,0,0
humanities,1236,Neutral,0,0,0
humanities,1236,Rude,0,0,0
humanities,1236,Very Rude,0,0,0
humanities,1239,Very Friendly,0,0,0
humanities,1239,Friendly,0,0,0
humanities,1239,Neutral,0,0,0
humanities,1239,Rude,0,0,0
humanities,1239,Very Rude,0,0,0
humanities,1243,Very Friendly,100,100,100
humanities,1243,Friendly,100,100,100
humanities,1243,Neutral,100,100,100
humanities,1243,Rude,100,100,100
humanities,1243,Very Rude,100,100,100
humanities,1245,Very Friendly,0,0,0
humanities,1245,Friendly,0,0,0
humanities,1245,Neutral,0,0,0
humanities,1245,Rude,0,0,0
humanities,1245,Very Rude,0,0,0
humanities,1254,Very Friendly,100,100,100
humanities,1254,Friendly,100,100,100
humanities,1254,Neutral,100,100,100
humanities,1254,Rude,100,100,100
humanities,1254,Very Rude,100,100,100
humanities,1259,Very Friendly,100,100,100
humanities,1259,Friendly,100,100,100
humanities,1259,Neutral,100,100,100
humanities,1259,Rude,100,100,100
humanities,1259,Very Rude,100,100,100
humanities,1261,Very Friendly,100,100,100
humanities,1261,Friendly,100,100,100
humanities,1261,Neutral,100,100,100
humanities,1261,Rude,100,100,100
humanities,1261,Very Rude,100,100,100
humanities,1262,Very Friendly,100,100,100
humanities,1262,Friendly,100,100,100
humanities,1262,Neutral,100,100,100
humanities,1262,Rude,100,100,100
humanities,1262,Very Rude,100,100,100
humanities,1271,Very Friendly,0,0,0
humanities,1271,Friendly,0,0,0
humanities,1271,Neutral,0,0,0
humanities,1271,Rude,0,0,0
humanities,1271,Very Rude,0,0,0
humanities,1273,Very Friendly,100,100,100
humanities,1273,Friendly,100,100,100
humanities,1273,Neutral,100,100,100
humanities,1273,Rude,100,100,100
humanities,1273,Very Rude,100,100,100
humanities,1289,Very Friendly,0,0,0
humanities,1289,Friendly,0,0,0
humanities,1289,Neutral,0,0,0
humanities,1289,Rude,0,0,0
humanities,1289,Very Rude,0,0,0
humanities,1294,Very Friendly,0,0,0
humanities,1294,Friendly,0,0,0
humanities,1294,Neutral,0,0,0
humanities,1294,Rude,0,0,0
humanities,1294,Very Rude,0,0,0
humanities,1296,Very Friendly,100,100,100
humanities,1296,Friendly,100,100,100
humanities,1296,Neutral,100,100,100
humanities,1296,Rude,100,100,100
humanities,1296,Very Rude,100,100,100
humanities,1310,Very Friendly,100,100,100
humanities,1310,Friendly,100,100,100
humanities,1310,Neutral,100,100,100
humanities,1310,Rude,100,100,100
humanities,1310,Very Rude,100,100,100
humanities,1316,Very Friendly,100,100,100
humanities,1316,Friendly,0,0,0
humanities,1316,Neutral,0,0,0
humanities,1316,Rude,0,0,0
humanities,1316,Very Rude,0,0,0
humanities,1322,Very Friendly,100,100,100
humanities,1322,Friendly,100,100,100
humanities,1322,Neutral,100,100,100
humanities,1322,Rude,100,100,100
humanities,1322,Very Rude,100,100,100
humanities,1323,Very Friendly,100,100,100
humanities,1323,Friendly,100,100,100
humanities,1323,Neutral,100,100,100
humanities,1323,Rude,100,100,100
humanities,1323,Very Rude,100,100,100
humanities,1324,Very Friendly,100,100,100
humanities,1324,Friendly,100,100,100
humanities,1324,Neutral,0,0,0
humanities,1324,Rude,100,100,100
humanities,1324,Very Rude,100,100,100
humanities,1341,Very Friendly,0,0,0
humanities,1341,Friendly,0,0,0
humanities,1341,Neutral,100,100,100
humanities,1341,Rude,0,0,0
humanities,1341,Very Rude,0,0,0
humanities,1345,Very Friendly,0,0,0
humanities,1345,Friendly,0,0,0
humanities,1345,Neutral,0,0,0
humanities,1345,Rude,0,0,0
humanities,1345,Very Rude,0,0,0
humanities,1346,Very Friendly,0,0,0
humanities,1346,Friendly,0,0,0
humanities,1346,Neutral,0,0,0
humanities,1346,Rude,0,0,0
humanities,1346,Very Rude,0,0,0
humanities,1352,Very Friendly,0,0,0
humanities,1352,Friendly,0,0,0
humanities,1352,Neutral,0,0,0
humanities,1352,Rude,0,0,0
humanities,1352,Very Rude,0,0,0
humanities,1361,Very Friendly,0,0,0
humanities,1361,Friendly,0,0,0
humanities,1361,Neutral,0,0,0
humanities,1361,Rude,0,0,0
humanities,1361,Very Rude,0,0,0
humanities,1362,Very Friendly,100,100,100
humanities,1362,Friendly,100,100,100
humanities,1362,Neutral,100,100,100
humanities,1362,Rude,100,100,100
humanities,1362,Very Rude,100,100,100
humanities,1371,Very Friendly,0,0,0
humanities,1371,Friendly,0,0,0
humanities,1371,Neutral,0,0,0
humanities,1371,Rude,0,0,0
humanities,1371,Very Rude,0,0,0
humanities,1375,Very Friendly,0,0,0
humanities,1375,Friendly,0,0,0
humanities,1375,Neutral,0,0,0
humanities,1375,Rude,0,0,0
humanities,1375,Very Rude,0,0,0
humanities,1376,Very Friendly,100,100,100
humanities,1376,Friendly,100,100,100
humanities,1376,Neutral,100,100,100
humanities,1376,Rude,100,100,100
humanities,1376,Very Rude,100,100,100
humanities,1379,Very Friendly,100,100,100
humanities,1379,Friendly,100,100,100
humanities,1379,Neutral,100,100,100
humanities,1379,Rude,100,100,100
humanities,1379,Very Rude,100,100,100
humanities,1392,Very Friendly,100,100,100
humanities,1392,Friendly,100,100,100
humanities,1392,Neutral,100,100,100
humanities,1392,Rude,100,100,100
humanities,1392,Very Rude,100,100,100
humanities,1393,Very Friendly,100,100,100
humanities,1393,Friendly,100,100,100
humanities,1393,Neutral,100,100,100
humanities,1393,Rude,100,100,100
humanities,1393,Very Rude,100,100,100
humanities,1394,Very Friendly,100,100,100
humanities,1394,Friendly,100,100,100
humanities,1394,Neutral,100,100,100
humanities,1394,Rude,100,100,100
humanities,1394,Very Rude,100,100,100
humanities,1398,Very Friendly,0,0,0
humanities,1398,Friendly,0,0,0
humanities,1398,Neutral,0,0,0
humanities,1398,Rude,0,0,0
humanities,1398,Very Rude,0,0,0
humanities,1403,Very Friendly,0,0,0
humanities,1403,Friendly,0,0,0
humanities,1403,Neutral,0,0,0
humanities,1403,Rude,0,0,0
humanities,1403,Very Rude,0,0,0
humanities,1413,Very Friendly,0,0,0
humanities,1413,Friendly,0,0,0
humanities,1413,Neutral,0,0,0
humanities,1413,Rude,0,0,0
humanities,1413,Very Rude,0,0,0
humanities,1414,Very Friendly,100,100,100
humanities,1414,Friendly,100,100,100
humanities,1414,Neutral,100,100,100
humanities,1414,Rude,100,100,100
humanities,1414,Very Rude,100,100,100
humanities,1418,Very Friendly,0,0,0
humanities,1418,Friendly,0,0,0
